injury_rate,high_injury_rate,injuries,sst_year,num_yrs_prev_on_sst,sic_sector_11,sic_sector_21,sic_sector_31,sic_sector_42,sic_sector_44,sic_sector_48,sic_sector_805,estab_id_duns,wp_days_2008,has_tmin1_odi,has_tmin3_odi,any_rep_will_viol_4yr,any_complaint_tmin13,any_fatcat_tmin13,any_insp_prior,avg_hours_analysis_tc99mm1,avg_hours_analysis_tc99mm2,avg_hours_analysis_tc99mm3,avg_hours_analysis_tc99_2mm1,avg_hours_analysis_tc99_2mm2,avg_hours_analysis_tc99_2mm3,avg_hours_analysis_tc99_3mm1,avg_hours_analysis_tc99_3mm2,avg_hours_analysis_tc99_3mm3,ln_avg_hours_analysismm1,ln_avg_hours_analysismm2,ln_avg_hours_analysismm3,count_dafw_analysis_tc99mm1,count_dafw_analysis_tc99mm2,count_dafw_analysis_tc99mm3,count_dafw_analysis_tc99_2mm1,count_dafw_analysis_tc99_2mm2,count_dafw_analysis_tc99_2mm3,count_dafw_analysis_tc99_3mm1,count_dafw_analysis_tc99_3mm2,count_dafw_analysis_tc99_3mm3,ln_count_dafw_analysismm1,ln_count_dafw_analysismm2,ln_count_dafw_analysismm3,ln_count_dafw_analysis_2mm1,ln_count_dafw_analysis_2mm2,ln_count_dafw_analysis_2mm3,ln_count_dafw_analysis_3mm1,ln_count_dafw_analysis_3mm2,ln_count_dafw_analysis_3mm3,ln_dafw_analysis_recmm1,ln_dafw_analysis_recmm2,ln_dafw_analysis_recmm3,dafw_analysis_rec_tc99mm1,dafw_analysis_rec_tc99mm2,dafw_analysis_rec_tc99mm3,dafw_analysis_rec_tc99_2mm1,dafw_analysis_rec_tc99_2mm2,dafw_analysis_rec_tc99_2mm3,cother_analysis_rec_tc99mm1,cother_analysis_rec_tc99mm2,cother_analysis_rec_tc99mm3,cother_analysis_rec_tc99_2mm1,cother_analysis_rec_tc99_2mm2,cother_analysis_rec_tc99_2mm3,ctransfer_analysis_rec_tc99mm1,ctransfer_analysis_rec_tc99mm2,ctransfer_analysis_rec_tc99mm3,ctransfer_analysis_rec_tc99_2mm1,ctransfer_analysis_rec_tc99_2mm2,ctransfer_analysis_rec_tc99_2mm3,any_deathsmm1,any_deathsmm2,any_strikesmm1,any_strikesmm2,any_shutdownmm1,any_shutdownmm2,any_seasonalmm1,any_seasonalmm2,any_disastermm1,any_disastermm2,any_long_schmm1,any_long_schmm2,any_illnessmm1,any_illnessmm2,ln_daway_analysismm2,ln_dtransfer_analysismm2,paydexmin_netsmm1,paydexmin_netsmt1,paydexmin_netsmm2,paydexmin_netsmt2,ln_sales_netsmm1,ln_sales_netsmm2,ln_sales_netsmt2,ln_emp_netsmm1,ln_emp_netsmm2,ln_emp_netsmm3,avg_viol_sic3mm1,avg_viol_sic3mm2,avg_viol_sic3mm3,avg_viol_stmm1,avg_viol_stmm2,avg_viol_stmm3,avg_pen_sic3mm1,avg_pen_sic3mm2,avg_pen_sic3mm3,avg_pen_stmm1,avg_pen_stmm2,avg_pen_stmm3,avg_gravity_sic3mm1,avg_gravity_sic3mm2,avg_gravity_sic3mm3,avg_gravity_stmm1,avg_gravity_stmm2,avg_gravity_stmm3,loom_dafw_rec_tc99_s4yrmm1,loom_dafw_rec_tc99_s4yrmm2,loom_dafw_rec_tc99_styrmm1,loom_dafw_rec_tc99_styrmm2,loom_ctransfer_rec_tc99_s4yrmm1,loom_ctransfer_rec_tc99_s4yrmm2,loom_ctransfer_rec_tc99_styrmm1,loom_ctransfer_rec_tc99_styrmm2,loom_cother_rec_tc99_s4yrmm1,loom_cother_rec_tc99_s4yrmm2,loom_cother_rec_tc99_styrmm1,loom_cother_rec_tc99_styrmm2,sd_dafw_rec_tc99_s3yrmm1,sd_dafw_rec_tc99_s3yrmm2,sd_dafw_rec_tc99_styrmm1,sd_dafw_rec_tc99_styrmm2,sd_ctransfer_rec_tc99_s3yrmm1,sd_ctransfer_rec_tc99_s3yrmm2,sd_ctransfer_rec_tc99_styrmm1,sd_ctransfer_rec_tc99_styrmm2,sd_cother_rec_tc99_s3yrmm1,sd_cother_rec_tc99_s3yrmm2,sd_cother_rec_tc99_styrmm1,sd_cother_rec_tc99_styrmm2,gravity_cy_mzmm1,gravity_cy_mzmm2,gravity_cy_mzmm3,ln_initial_pen_cy_mzmm1,ln_initial_pen_cy_mzmm2,ln_initial_pen_cy_mzmm3,initial_pen_cy_mzmm1,initial_pen_cy_mzmm2,initial_pen_cy_mzmm3,initial_pen_cy_mz_2mm1,initial_pen_cy_mz_2mm2,initial_pen_cy_mz_2mm3,public_netsmm1,standalone_netsmm1,headquarters_netsmm1,foreign_owned_netsmm1,estab_age_netsmm1,estab_age2_netsmm1,govt_contractor_netsmm1,exporter_netsmm1,importer_netsmm1,exp_imp_netsmm1,region_dum1,region_dum2,region_dum3,region_dum4,region_dum5,region_dum6,region_dum7,region_dum8,num_nonfat_comp_insp_cy_tc99mm1,num_nonfat_comp_insp_cy_tc99mm2,num_nonfat_comp_insp_cy_tc99mm3,l2_ln_count_dafw_has_tmin3_odi,l2_dafw_has_tmin3_odi,l2_ctransfer_has_tmin3_odi,l2_cother_has_tmin3_odi,l2_ln_count_dafw_has_tmin1_odi,l2_dafw_has_tmin1_odi,l2_ctransfer_has_tmin1_odi,l2_cother_has_tmin1_odi,l2_dafw_emp_q2,l2_dafw_emp_q3,l2_dafw_emp_q4
2.309385538,0,1,2008,0.410504754,0,0,0,0,1,0,0,836,-0.311198099,1,0,0,0,0,1,-0.564460918,-0.429810482,0.052120932,-0.29800633,-0.266325783,0.057083876,-0.196404259,-0.181829105,0.055496795,-0.83900872,-0.487156201,0.038822503,-0.660052386,-0.476234821,0.00436278,-0.334253679,-0.342171071,0.001849294,-0.226985904,-0.247672992,0.002142227,-0.986564008,-0.34984562,0.010523645,-0.867309189,-0.486049969,0.013445048,-0.62950927,-0.46237155,0.016337319,-0.625107288,0.016416005,-0.009824335,-0.803342959,-0.336341132,-0.004727345,-0.582569991,-0.4617948,-0.001276467,-0.692372584,0.568710581,-0.044107885,-0.475827469,0.110009909,-0.031739535,0.318229496,-0.680067617,0.016257883,-0.082812255,-0.667253182,0.035659103,-0.077709962,0,-0.05085327,0,3.005266024,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,-0.495793702,-0.515675012,0.845648103,0,1.285070958,0,0.317124182,0.360186753,0,-0.910985811,-0.839120584,-0.770402739,-0.432492393,-0.88050806,-0.78442629,0.352873553,0.011459558,-0.262036469,-0.125587151,-0.60063455,-0.463857171,0.359856219,-0.162940695,-0.31320663,0.027181803,-0.666335291,-0.503797797,0.636802723,0.124974646,-0.058356529,-1.190771835,-0.923859392,0.398446119,-0.019850572,-0.113879227,0.574313523,-0.851811134,-1.164844019,-1.07454902,-0.569723336,-1.105434872,-1.075517267,-1.355973404,-1.341107492,0.466806788,-0.096076462,-1.170430882,-0.459097179,-0.689983397,-1.033660469,-1.303010213,-1.13866403,-1.280663936,-0.929740985,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,1.081507185,0.580239892,0,0,0,0,1,0,0,0,0,0,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-0.160974482,-0.218174196,-0.617902455,0.64394151,-0.455461801,-0.454697339,-0.426246343
1.813597322,0,2,2005,-0.821399721,0,0,1,0,0,0,0,12969,-1.414767205,1,0,0,0,0,1,-0.475299047,-0.714302167,0.052120932,-0.28662418,-0.295558212,0.057083876,-0.19540717,-0.184034087,0.055496795,-0.564004769,-1.563434067,0.038822503,-0.771545195,-0.778025995,0.00436278,-0.336747423,-0.374434103,0.001849294,-0.227036091,-0.250377794,0.002142227,-1.735258439,-1.396626719,0.010523645,-1.004611517,-1.041685246,0.013445048,-0.653847204,-0.700128449,0.016337319,-2.180905612,-0.719359433,-0.009824335,-1.182043162,-0.893254906,-0.004727345,-0.618383473,-0.692757214,-0.001276467,1.603156172,1.230271836,-0.044107885,1.122379976,0.748087068,-0.031739535,-0.495517297,2.584814361,0.016257883,-0.543201028,3.681531523,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,6.538580514,0,-0.664149539,1,0.238845795,0.246504288,0.743278493,0,0.863136464,0,-0.36609899,-0.107413115,0,-1.344712047,-1.438802806,-2.597198547,0.255303902,-0.347712864,-0.753297865,-0.475960986,-0.280973589,-0.678687307,-0.065710922,-0.534252825,-0.757810814,-1.188767971,-1.108473408,-1.184542663,1.959105423,0.513472913,0.028942841,-1.285387782,-1.074557657,-1.261803865,0.440247494,0.106987112,-0.462981362,-0.476621937,0.231320371,-0.70014451,0.724418931,0.396672145,0.070750391,-0.44532632,0.077108762,0.11189756,0.638078336,0.760895043,-0.263448943,-0.480550162,1.553681431,0.941775912,0.938623673,0.429268917,1.06123828,-0.060602212,0.245004089,0.300801746,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,-0.811373275,-0.487516447,0,0,0,0,0,0,0,0,0,0,1,0,-0.188933265,2.953757618,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-1.081800221,-0.751003505,2.614507715,1.30755733,-0.455461801,-0.454697339,-0.426246343
0.795617342,0,1,2009,2.874313705,0,0,1,0,0,0,0,15225,0.792371008,1,1,0,0,0,1,0.338025762,0.379478256,0.554218959,-0.062365012,-0.032690286,-0.00600862,-0.149860899,-0.132230498,-0.17085619,0.859723314,0.885498963,1.147401755,-0.548559576,-0.576831879,-0.499809197,-0.326772447,-0.357227153,-0.400270921,-0.226634601,-0.249261527,-0.303112227,-0.548605823,-0.604767409,-0.233813924,-0.659693489,-0.662096809,-0.470621206,-0.556943428,-0.555637144,-0.497503508,-0.917674348,-1.187584534,-0.839480592,-0.92196777,-1.106331618,-0.998636448,-0.601492527,-0.7404558,-0.730241969,-0.789398222,-0.878871104,0.023232055,-0.487934966,-0.498401116,-0.297832828,1.083884608,0.631589161,0.322718111,0.69331884,0.273459845,-0.141057884,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,1,0.186600813,0.171305842,1.357496152,0,1.390554582,0,0.519749139,0.582335756,0,0.991085075,1.007645483,0.881175805,1.030505875,1.026936131,1.674789403,-1.214141883,-0.974607336,-0.751137297,0.810113649,0.750091209,2.638515827,-1.34805174,-1.170443854,-0.911724152,1.770557972,1.502459435,2.51429273,-1.420104773,-1.24930188,-1.019612281,-0.622558942,0.145262238,-0.810287183,-0.488624918,0.160034381,0.368206145,-0.253987948,0.196177372,1.254621574,0.897428623,-0.437081639,-0.408828054,-0.801180686,-0.173038805,-0.828353804,-0.467273705,0.702317242,0.855966422,-0.208303569,0.019348335,0.980493167,0.489271038,-0.570602986,-0.464843034,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,0.275280323,-0.088156402,0,0,0,0,0,0,1,0,0,0,0,0,-0.188933265,-0.245217614,-0.317365836,0.010823575,-0.629925336,0.923557796,-0.628922486,-0.38522246,-0.954865435,0.680708869,-0.80813583,-0.455461801,-0.454697339,0.003569188
9.655287743,1,30,2005,1.642409229,0,0,0,0,0,1,0,14256,0.792371008,1,1,0,0,0,1,0.569748868,0.365119282,0.313603279,0.041260655,-0.038776022,-0.114013091,-0.11812301,-0.133993739,-0.204355378,1.107323717,0.869255101,0.886649769,2.350253471,1.736900455,1.10141793,1.61834791,1.077402346,0.351045917,0.874651125,0.504176354,-0.023967023,1.901884774,1.576715966,1.418838024,2.235720298,1.692484732,1.330066898,2.136454204,1.498266316,1.003782205,1.371159065,1.1512265,1.062606382,1.933713107,1.570247242,1.004301642,1.805894491,1.493146557,0.544692069,-0.000946,-0.694683234,-0.704372137,-0.25934111,-0.481030315,-0.57594465,-0.67346182,0.146603414,0.308114461,-0.593829909,-0.200563309,-0.152343973,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,1.644295828,0.194576321,-0.075678385,0,0.124751099,0,1.000233656,1.046970339,0,1.126720234,1.139336899,1.151967561,-0.800421442,-0.704106806,-0.907068455,-0.641323536,-0.609519385,-0.296001577,-0.360415022,-0.546648027,-0.448714472,-0.439251257,-0.329537713,-0.248322911,-0.127268646,-0.089989569,-0.086899894,-0.24942635,-0.19225612,0.317703415,1.746908765,1.503573628,-0.693972188,-0.705148715,-1.365081684,-1.6600542,0.233410178,-0.094103249,0.029568708,-0.374705226,-0.822687333,-0.733163638,2.704882342,1.696100456,-0.472115498,-0.652060789,-0.778912852,-1.951999096,0.31289404,-0.116613503,0.707091607,-0.438808569,-0.781077842,-0.589298819,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,0.205173639,-0.131298072,0,0,0,0,0,0,0,0,0,1,0,0,4.26227806,-0.245217614,1.970131754,1.63817623,1.817340343,0.444745196,-0.438343723,1.53377096,1.605961269,0.200546684,-0.623375941,-0.455461801,-0.454697339,3.338055629
1.769261479,0,8,2003,0.410504754,0,0,1,0,0,0,0,5068,-1.414767205,1,1,0,0,0,0,1.931483688,2.192013124,2.592584717,1.006241134,1.298424551,1.592772459,0.364567911,0.575246991,0.736037007,2.083110407,2.187366314,2.519009701,2.238760662,2.038691629,3.274511888,1.481191987,1.432295701,2.900156614,0.760778663,0.79668147,2.145167371,1.863981486,1.697081022,2.276913074,2.168536138,1.878308387,2.681394412,2.050125478,1.717954952,2.592694123,0.714552447,0.301469755,0.833810395,0.443917362,-0.011094761,0.583160449,0.041816415,-0.255788771,0.133194803,-0.70658449,-0.578015541,-0.55482665,-0.477882026,-0.460970722,-0.537658534,-0.806965346,-0.56057867,-0.359306251,-0.620022496,-0.626393967,-0.555910219,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,1,0.233830023,0.967834197,1.050387322,0,1.074103711,0,1.42986902,1.421811088,0,2.12233039,2.105998587,2.09122541,1.16657861,-0.974142874,0.100948356,-0.962539452,-1.133471203,-0.72015644,0.528038719,-0.455163385,-0.250408629,-0.255136321,-0.791002971,-0.355885248,-0.471605687,-0.277357516,-0.718218988,-0.746654801,-0.918828913,-0.641175452,-0.556081404,-1.654147249,0.925746056,0.589903441,-0.774137428,-1.446339177,1.471169599,0.658958986,-0.793607088,-1.314598575,0.929909598,1.202707096,-0.896273407,-1.804198004,0.139737187,0.565620275,-0.999340012,-1.082262682,0.79380349,0.539216584,-1.081109547,-0.992150781,0.132325894,0.445052963,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,1,0,2.904280963,3.259816968,0,0,1,0,0,0,0,0,1,0,0,0,-0.188933265,-0.245217614,-0.317365836,1.727966689,0.371478213,-0.253435511,-0.317627931,1.639652927,0.09300647,-0.49960192,-0.506345921,-0.455461801,-0.454697339,1.368017104
3.125746965,1,3,2004,-0.821399721,0,0,0,0,1,0,0,32989,0.792371008,1,0,0,0,0,0,-0.488298533,-0.489005173,0.052120932,-0.288446101,-0.274675371,0.057083876,-0.195581645,-0.182635574,0.055496795,-0.601255165,-0.657663526,0.038822503,-0.325573957,-0.576831879,0.00436278,-0.296847518,-0.357227153,0.001849294,-0.223824174,-0.249261527,0.002142227,0.003156223,-0.604767409,0.010523645,-0.264366561,-0.662096809,0.013445048,-0.349176948,-0.555637144,0.016337319,0.49756783,-0.17794352,-0.009824335,0.122271609,-0.517875273,-0.004727345,-0.193548468,-0.553971666,-0.001276467,-0.468706411,0.011649,-0.044107885,-0.430785378,-0.252118767,-0.031739535,0.123091992,-0.084213458,0.016257883,-0.227448503,-0.374158678,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,1,-0.765715701,-0.088996298,0.436169664,0,0.863136464,0,-0.256596519,-0.210054039,0,-1.040163884,-0.964542662,-0.892269234,-0.900052089,-0.249810684,-0.432929018,-1.172432486,-1.038814932,-0.367724477,-0.575298279,-0.335286126,-0.389149215,-0.821174596,-0.573244365,-0.368154271,-0.861704579,-0.285080463,-0.098085011,-0.642091335,-0.796708798,-0.442532379,-0.277475559,0.179991391,0.493889312,0.213668052,-1.386821602,0.509024252,-0.741034136,-0.668034686,0.432429308,-0.263675366,-0.638038179,-0.852264712,-0.544330934,-0.156713404,0.848836708,0.272667473,-1.051751145,0.937632147,-0.456566926,-0.283470952,0.52442245,-0.223487321,-0.29836806,-0.42178171,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,0,0,0,-0.53094654,-0.439581258,0,0,0,0,0,1,0,0,0,0,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-0.38522246,-0.391857655,-0.027974533,0.0851499,-0.455461801,-0.454697339,-0.426246343
10.80442333,1,14,2003,-0.205447484,0,0,1,0,0,0,0,22188,-1.414767205,1,1,0,0,0,1,-0.324316917,-0.135734122,-0.08267063,-0.261401345,-0.207184701,-0.254735404,-0.192507148,-0.173531033,-0.239124493,-0.185318679,0.159348338,0.352646214,1.569803805,1.233915165,3.045765156,0.762993701,0.571948175,2.548891599,0.237738204,0.147185302,1.768747226,1.603493242,1.342756481,2.209981171,1.725855392,1.348017609,2.565753118,1.50450475,1.109782562,2.44406566,1.913752072,1.436925091,2.27073734,3.619998136,2.406441086,3.743936837,5.140088609,2.919049501,5.085996282,1.666642609,0.478672388,1.53662323,1.202350953,0.040628977,1.021128915,0.77538663,-1.004214177,-0.902034712,0.340603176,-0.732831861,-0.722141574,-0.077709962,0,-0.05085327,0,3.005266024,1,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,1,0.716096974,0.110788941,0.333800054,0,0.44120197,0,0.629367172,0.676824936,0,0.54556949,0.575083757,0.6037104,1.265923237,0.915374745,1.942373213,-0.962539452,-1.133471203,-0.72015644,1.100134377,0.26479058,0.829654543,-0.255136321,-0.791002971,-0.355885248,0.823777071,0.238467503,0.120875456,-0.746654801,-0.918828913,-0.641175452,0.799299141,0.838679457,0.917767805,0.584806352,1.56618092,1.624815422,1.467081178,0.660033798,0.936187995,1.593474927,0.925610924,1.20091481,-0.073088363,-0.179902162,0.139737187,0.565620275,0.7574712,1.029952302,0.79380349,0.539216584,0.803334643,0.991515788,0.132325894,0.445052963,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,1.957840732,1.666271523,0,0,1,0,0,0,0,0,1,0,0,0,-0.188933265,-0.245217614,-0.317365836,1.463646095,2.581894128,-0.691424197,0.775724624,1.327962968,2.405992816,-0.938825125,0.553623691,-0.455461801,4.305419832,-0.426246343
4.807409763,1,7,2006,-0.821399721,0,0,1,0,0,0,0,16661,-0.862982652,1,0,0,0,0,1,-0.264798328,-0.450879932,0.052120932,-0.249402633,-0.269434248,0.057083876,-0.190853193,-0.18214267,0.055496795,-0.057749182,-0.545720455,0.038822503,-0.325573957,-0.576831879,0.00436278,-0.296847518,-0.357227153,0.001849294,-0.223824174,-0.249261527,0.002142227,0.003156223,-0.604767409,0.010523645,-0.264366561,-0.662096809,0.013445048,-0.349176948,-0.555637144,0.016337319,0.168715263,-0.255962446,-0.009824335,-0.25552556,-0.582899281,-0.004727345,-0.404014063,-0.583014647,-0.001276467,0.324061533,1.3125522,-0.044107885,-0.078679997,0.843238495,-0.031739535,-0.656634597,-0.410426492,0.016257883,-0.589811103,-0.562305779,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,1,-0.231224251,0,-0.087229583,0,-0.166302152,0,1.634173751,0,-0.85904998,-0.361958308,-0.280417605,0,-0.191699771,0,0.350346399,0.398346668,0,0.288431097,0.325421949,0.264995806,0.424872763,0.603179318,0.617463928,-1.402722368,-0.637856601,0.607279572,-0.56898871,-0.449660739,-0.373382689,-1.428110269,-1.059275036,-0.466753994,-0.734190142,-0.655170251,-0.68022347,-1.027155804,-0.664579903,0.185042413,-1.179188935,-0.943462874,1.7927954,1.173576108,-1.3083667,-1.177740794,-0.085889486,-0.285566464,-0.084896563,0.116165974,1.121711989,0.993112721,-0.910122552,-0.526172912,1.331705087,1.431604186,-0.94589515,-0.954952852,0.237306832,-0.31592015,0.307747741,0.439459624,0.731098039,1.196946711,-0.117612289,0.279615871,-0.148103901,-0.210732951,2.452000536,-0.307363712,-0.089716275,0.220422998,-0.118530687,-0.034094111,-0.034520023,-0.047029343,0,1,0,0,-0.005146412,-0.246342526,0,0,0,0,0,0,0,0,0,0,0,1,-0.188933265,2.953757618,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-0.38522246,-0.454069614,-0.350943122,1.390093226,-0.455461801,0.616874602,-0.426246343
7.422979355,1,17,2007,-0.821399721,0,0,1,0,0,0,0,43025,0.792371008,1,0,0,1,1,1,0.486310235,0.489175888,0.052120932,0.001917194,0.016116061,0.057083876,-0.130801496,-0.117377508,0.055496795,1.022544131,1.004282022,0.038822503,0.454875709,0.429138701,0.00436278,-0.035004393,-0.013088142,0.001849294,-0.160238273,-0.156096093,0.002142227,0.94878304,0.826403483,0.010523645,0.759992035,0.665950553,0.013445048,0.467493487,0.418466236,0.016337319,0.487644746,0.257385317,-0.009824335,0.109076372,-0.066558127,-0.004727345,-0.202100786,-0.294627414,-0.001276467,-0.906116171,-0.801582559,-0.044107885,-0.496541267,-0.493243824,-0.031739535,-0.650850343,-0.239788086,0.016257883,-0.588392572,-0.472244015,0.035659103,-0.077709962,1,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,6.538580514,1,-0.664149539,0,0.733241407,0.861204103,-0.018000977,1,-0.027009569,1,-0.417618217,-0.417420331,0,-0.326243031,-0.271379849,-0.218756855,1.819186526,4.30018631,2.606838258,1.111069898,1.066702269,1.206424359,2.534264116,9.287197876,1.300298414,0.858808704,0.544354523,0.808809337,2.203045503,5.625033873,1.965852447,0.928722048,0.762255835,1.140199733,0.523618888,0.428795578,-0.675010407,-0.720622135,0.481492552,0.939740524,-0.222017924,-0.360576992,1.22076137,1.528198388,-0.217503322,-0.382255566,0.952333022,1.115498578,-0.688527209,-0.660554578,0.51236513,0.923639719,-0.447205854,-0.490484331,2.289560774,1.5488837,-0.487918509,-0.564539016,-0.117612289,2.762730651,-0.148103901,-0.210732951,4.44700619,-0.307363712,-0.089716275,1.663210135,-0.118530687,-0.034094111,0.08160825,-0.047029343,0,0,0,0,-0.811373275,-0.487516447,0,0,0,0,0,0,0,0,1,0,0,0,-0.188933265,2.953757618,1.970131754,-1.170605874,-0.94537805,-0.848699651,-0.722729843,0.873740847,0.03994169,-0.182001849,-0.730607256,-0.455461801,-0.454697339,1.298920749
9.470061302,1,6,2007,-0.821399721,0,0,0,0,1,0,0,10983,0.792371008,1,0,0,0,0,0,-0.636211769,-0.525164172,0.052120932,-0.305271506,-0.279189573,0.057083876,-0.196909135,-0.183021142,0.055496795,-1.101080064,-0.771865893,0.038822503,0.3433829,-0.073846589,0.00436278,-0.087373018,-0.238929368,0.001849294,-0.176849902,-0.228438837,0.002142227,0.85479881,0.321648634,0.010523645,0.638577174,0.103207228,0.013445048,0.353775654,-0.063277807,0.016337319,1.741916436,1.011545958,-0.009824335,3.283915405,1.228184265,-0.004727345,4.362252939,1.009753678,-0.001276467,-1.002119157,-0.969532713,-0.044107885,-0.498742561,-0.500521942,-0.031739535,-1.086112798,-1.163517323,0.016257883,-0.642121536,-0.740819638,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,12.51911072,1,-0.166302152,0,-0.664149539,0,0.330930238,-1.90314952,1.152756932,0,1.285070958,0,-0.924327857,-1.491007194,0,-1.183564641,-1.260235749,-1.555152157,-0.931545277,-0.761364791,-0.826898062,0.434315191,0.398474995,0.34802694,-0.657197616,-0.422059648,-0.50579491,0.240479754,-0.065702351,-0.186793216,-0.77664094,-0.471654529,-0.695955706,0.973157337,0.775473489,0.54843996,-0.853411331,-0.695719487,-0.64961784,-0.768404781,0.552551937,0.018325583,0.329970749,0.232891142,-0.429519653,-0.090952533,-0.710698754,-0.849263006,-1.225889477,-0.978165931,-0.67688158,-0.810725654,-0.340864815,-0.624609301,-0.003040436,0.099762543,-1.024719736,-0.803996742,-0.543060339,-0.70728315,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,0,0.029906929,-0.228666425,0,0,0,0,0,0,0,1,0,0,0,0,-0.188933265,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,0.429721312,1.278691253,-1.096543876,-0.899079001,-0.455461801,-0.454697339,-0.426246343
2.826214314,0,3,2004,-0.821399721,0,0,1,0,0,0,0,3497,0.792371008,1,0,0,0,0,1,-0.481538924,-0.446207853,0.052120932,-0.287505639,-0.26875798,0.057083876,-0.195492245,-0.182075753,0.055496795,-0.581776685,-0.532541724,0.038822503,-0.548559576,-0.576831879,0.00436278,-0.326772447,-0.357227153,0.001849294,-0.226634601,-0.249261527,0.002142227,-0.548605823,-0.604767409,0.010523645,-0.659693489,-0.662096809,0.013445048,-0.556943428,-0.555637144,0.016337319,-0.167344401,-0.265108433,-0.009824335,-0.537830439,-0.590249855,-0.004727345,-0.514746661,-0.586165916,-0.001276467,-1.002119157,-0.969532713,-0.044107885,-0.498742561,-0.500521942,-0.031739535,-0.488875745,-1.163517323,0.016257883,-0.540963697,-0.740819638,0.035659103,-0.077709962,0,-0.05085327,0,-0.361551629,0,-0.231224251,0,-0.087229583,0,-0.166302152,0,-0.664149539,0,0.61916846,-1.90314952,-1.918331361,0,-0.824601513,0,-0.344575564,-0.294778611,0,-0.123045157,-0.074090178,-0.027060138,0.080242479,0.167041692,0.232251518,-1.189540037,-1.225971945,-1.202692779,-0.148763217,0.035390841,-0.161681769,-1.217140861,-1.117150662,-1.028231467,0.233876182,0.124829925,-0.707506064,-1.41001711,-1.358585616,-1.293346038,-0.769456352,-0.473093786,0.566747804,0.516570005,-0.46710737,0.197583159,0.907914999,1.503499792,-0.251224063,-0.318386274,0.722033003,0.479607377,-0.65996468,-0.537548856,0.587510267,0.451212576,-0.28734998,0.072249698,1.006504188,1.212240519,-0.114470214,-0.351683885,0.893141363,0.390141258,-0.117612289,-0.158580855,-0.148103901,-0.210732951,-0.262615551,-0.307363712,-0.089716275,-0.110428899,-0.118530687,-0.034094111,-0.038706569,-0.047029343,0,1,0,1,0.766027109,0.280944555,0,0,1,0,0,0,1,0,0,0,0,0,4.26227806,-0.245217614,-0.317365836,-1.170605874,-0.94537805,-0.848699651,-0.722729843,-0.38522246,-0.461102304,-1.096543876,-0.899079001,0.625983765,-0.454697339,-0.426246343
